pct_ingreso;edad;estado_credito_N;antiguedad_empleado;importe_solicitado;duracion_credito;situacion_vivienda;ingresos;objetivo_credito;tasa_interes;estado_credito;falta_pago
hasta_20;menor_25;C;menor_5;3200;3;ALQUILER;18996;EDUCACIÓN;15.28;1;Y
hasta_20;menor_25;P;menor_5;3200;4;ALQUILER;20000;PERSONAL;7.14;0;N
hasta_20;menor_25;C;menor_5;3200;2;ALQUILER;20000;INVERSIONES;16.0;1;N
hasta_20;menor_25;P;5_a_10;3200;2;ALQUILER;20800;EDUCACIÓN;14.84;0;N
hasta_20;menor_25;P;menor_5;3200;4;ALQUILER;22000;SALUD;12.69;0;N
hasta_20;25_a_30;P;menor_5;3200;2;ALQUILER;23040;PAGO_DEUDAS;14.79;0;N
20_a_40;menor_25;P;menor_5;8000;3;HIPOTECA;35000;EDUCACIÓN;11.86;0;N
hasta_20;menor_25;P;menor_5;3200;4;ALQUILER;24000;PAGO_DEUDAS;13.57;0;N
hasta_20;25_a_30;P;mayor_10;6000;4;HIPOTECA;35000;INVERSIONES;7.51;0;N
hasta_20;menor_25;C;5_a_10;3200;4;ALQUILER;25000;PAGO_DEUDAS;13.11;1;N
hasta_20;25_a_30;P;menor_5;3200;2;ALQUILER;27600;INVERSIONES;12.21;0;N
hasta_20;menor_25;P;menor_5;3200;2;ALQUILER;28000;EDUCACIÓN;10.59;0;N
hasta_20;menor_25;P;5_a_10;3200;2;ALQUILER;30000;PERSONAL;;0;N
hasta_20;25_a_30;P;menor_5;3200;2;ALQUILER;30000;SALUD;13.99;0;N
hasta_20;25_a_30;P;menor_5;3200;3;ALQUILER;30000;PAGO_DEUDAS;;0;N
hasta_20;menor_25;P;menor_5;3200;3;ALQUILER;30000;SALUD;11.14;0;N
hasta_20;25_a_30;P;menor_5;3200;4;ALQUILER;30000;SALUD;8.0;0;N
hasta_20;menor_25;P;menor_5;2950;4;HIPOTECA;35000;SALUD;;0;N
hasta_20;menor_25;P;menor_5;3200;4;ALQUILER;31000;EDUCACIÓN;11.49;0;N
hasta_20;menor_25;P;menor_5;3200;4;ALQUILER;31200;EDUCACIÓN;13.49;0;Y
hasta_20;menor_25;P;menor_5;3200;2;ALQUILER;31200;INVERSIONES;11.99;0;N
hasta_20;menor_25;P;menor_5;3200;3;ALQUILER;32000;PERSONAL;10.2;0;N
hasta_20;25_a_30;P;5_a_10;3200;4;ALQUILER;33000;SALUD;5.42;0;N
hasta_20;menor_25;C;5_a_10;1450;4;HIPOTECA;29000;PERSONAL;;1;N
hasta_20;25_a_30;C;menor_5;3200;2;ALQUILER;29004;MEJORAS_HOGAR;17.49;1;Y
hasta_20;25_a_30;P;menor_5;3000;3;HIPOTECA;35000;INVERSIONES;6.76;0;N
hasta_20;menor_25;C;NA;3200;4;ALQUILER;30000;PAGO_DEUDAS;15.62;1;Y
hasta_20;menor_25;C;5_a_10;3200;3;ALQUILER;31000;PAGO_DEUDAS;10.37;1;N
hasta_20;menor_25;P;menor_5;3200;2;ALQUILER;37440;EDUCACIÓN;13.04;0;Y
hasta_20;25_a_30;P;5_a_10;3200;2;ALQUILER;38400;PERSONAL;13.49;0;N
hasta_20;25_a_30;C;NA;3200;2;ALQUILER;33000;MEJORAS_HOGAR;12.99;1;Y
hasta_20;menor_25;P;menor_5;3200;3;ALQUILER;41745;PERSONAL;9.63;0;N
hasta_20;menor_25;P;5_a_10;3200;4;ALQUILER;42500;EDUCACIÓN;7.49;0;N
hasta_20;25_a_30;P;5_a_10;3200;4;ALQUILER;43200;EDUCACIÓN;14.35;0;Y
hasta_20;menor_25;P;menor_5;3200;2;ALQUILER;44000;SALUD;8.0;0;N
hasta_20;menor_25;P;menor_5;3200;4;ALQUILER;44568;PERSONAL;;0;N
hasta_20;menor_25;P;menor_5;3200;4;ALQUILER;45000;PERSONAL;6.54;0;N
20_a_40;menor_25;P;5_a_10;7500;3;HIPOTECA;35000;EDUCACIÓN;13.92;0;N
hasta_20;menor_25;P;5_a_10;3200;3;ALQUILER;45240;INVERSIONES;7.37;0;N
20_a_40;25_a_30;C;menor_5;11200;4;HIPOTECA;29000;MEJORAS_HOGAR;11.14;1;N
hasta_20;25_a_30;C;menor_5;3200;2;ALQUILER;42000;SALUD;15.7;1;Y
hasta_20;menor_25;P;5_a_10;3200;3;ALQUILER;49200;SALUD;13.48;0;Y
hasta_20;menor_25;P;menor_5;3200;4;ALQUILER;50000;INVERSIONES;8.49;0;N
hasta_20;menor_25;P;menor_5;3200;2;ALQUILER;51000;EDUCACIÓN;10.99;0;N
20_a_40;menor_25;P;5_a_10;8400;3;HIPOTECA;35000;EDUCACIÓN;12.18;0;N
hasta_20;25_a_30;C;menor_5;3200;4;ALQUILER;48000;EDUCACIÓN;;1;Y
hasta_20;menor_25;P;menor_5;3200;2;ALQUILER;54731;PAGO_DEUDAS;11.83;0;N
40_a_60;menor_25;P;5_a_10;15000;2;HIPOTECA;35000;EDUCACIÓN;18.43;0;Y
20_a_40;menor_25;C;menor_5;12800;2;OTROS;35000;PERSONAL;11.83;1;N
hasta_20;25_a_30;P;menor_5;3200;3;ALQUILER;55000;EDUCACIÓN;8.49;0;N
hasta_20;menor_25;P;5_a_10;3500;4;HIPOTECA;35000;EDUCACIÓN;11.48;0;N
hasta_20;menor_25;P;menor_5;3200;2;ALQUILER;58000;INVERSIONES;14.35;0;N
hasta_20;menor_25;P;5_a_10;3200;2;ALQUILER;60000;SALUD;11.71;0;N
hasta_20;menor_25;C;5_a_10;3200;4;ALQUILER;54000;MEJORAS_HOGAR;16.49;1;Y
hasta_20;menor_25;P;menor_5;3200;3;ALQUILER;60000;PAGO_DEUDAS;7.14;0;N
hasta_20;25_a_30;P;5_a_10;3200;2;ALQUILER;61200;PERSONAL;9.91;0;N
hasta_20;25_a_30;P;menor_5;5000;2;HIPOTECA;35000;EDUCACIÓN;14.42;0;Y
hasta_20;25_a_30;P;5_a_10;3200;3;ALQUILER;65000;PAGO_DEUDAS;11.71;0;N
20_a_40;menor_25;P;menor_5;13000;3;HIPOTECA;35000;PERSONAL;14.74;0;N
hasta_20;menor_25;C;5_a_10;3200;3;ALQUILER;59000;SALUD;13.8;1;N
hasta_20;menor_25;P;menor_5;3200;4;ALQUILER;65004;MEJORAS_HOGAR;9.99;0;N
hasta_20;menor_25;P;5_a_10;3200;3;ALQUILER;72000;PERSONAL;13.92;0;N
hasta_20;menor_25;P;5_a_10;3200;4;ALQUILER;75000;EDUCACIÓN;10.28;0;N
hasta_20;menor_25;P;menor_5;3500;3;PROPIA;35000;INVERSIONES;16.0;0;N
hasta_20;25_a_30;P;menor_5;6000;4;HIPOTECA;35000;PERSONAL;12.21;0;N
hasta_20;25_a_30;P;5_a_10;3200;4;ALQUILER;78000;MEJORAS_HOGAR;12.99;0;Y
hasta_20;menor_25;P;menor_5;3200;3;ALQUILER;83000;MEJORAS_HOGAR;6.99;0;N
hasta_20;menor_25;C;menor_5;3200;3;ALQUILER;78000;EDUCACIÓN;10.99;1;N
hasta_20;menor_25;P;5_a_10;3200;4;ALQUILER;85000;PERSONAL;10.25;0;N
hasta_20;25_a_30;C;menor_5;3200;3;ALQUILER;78000;MEJORAS_HOGAR;14.59;1;Y
hasta_20;menor_25;P;menor_5;4950;4;HIPOTECA;35000;SALUD;7.68;0;N
20_a_40;menor_25;C;menor_5;7500;4;OTROS;29000;PAGO_DEUDAS;10.08;1;N
20_a_40;menor_25;P;5_a_10;7500;2;HIPOTECA;35000;PERSONAL;11.34;0;Y
20_a_40;menor_25;C;5_a_10;3250;2;ALQUILER;10200;INVERSIONES;;1;Y
20_a_40;menor_25;C;menor_5;3250;2;ALQUILER;12000;MEJORAS_HOGAR;9.99;1;N
hasta_20;menor_25;P;menor_5;800;3;HIPOTECA;35000;INVERSIONES;7.37;0;N
20_a_40;menor_25;C;5_a_10;3250;4;ALQUILER;14400;PERSONAL;16.29;1;N
20_a_40;menor_25;C;menor_5;3250;4;ALQUILER;16000;INVERSIONES;12.42;1;N
hasta_20;menor_25;C;5_a_10;3250;2;ALQUILER;17004;PAGO_DEUDAS;6.91;1;N
hasta_20;menor_25;C;menor_5;3250;4;ALQUILER;18000;PERSONAL;;1;Y
hasta_20;menor_25;C;menor_5;3250;2;ALQUILER;18000;INVERSIONES;13.22;1;N
hasta_20;25_a_30;P;menor_5;5400;4;HIPOTECA;35000;MEJORAS_HOGAR;12.17;0;N
hasta_20;menor_25;P;menor_5;3000;4;PROPIA;35004;INVERSIONES;7.9;0;N
hasta_20;menor_25;C;5_a_10;3250;2;ALQUILER;20400;SALUD;14.26;1;Y
hasta_20;menor_25;P;menor_5;3250;4;ALQUILER;25000;EDUCACIÓN;13.67;0;N
20_a_40;menor_25;P;menor_5;9000;2;PROPIA;35004;INVERSIONES;10.0;0;N
hasta_20;25_a_30;C;menor_5;3250;4;ALQUILER;28000;MEJORAS_HOGAR;14.59;1;N
20_a_40;menor_25;P;5_a_10;7000;3;HIPOTECA;35004;EDUCACIÓN;5.42;0;N
hasta_20;menor_25;P;5_a_10;1500;2;PROPIA;35004;INVERSIONES;9.62;0;N
hasta_20;25_a_30;P;menor_5;3250;3;ALQUILER;30000;PAGO_DEUDAS;5.42;0;N
hasta_20;menor_25;P;menor_5;3250;3;ALQUILER;35000;EDUCACIÓN;6.54;0;N
hasta_20;menor_25;C;menor_5;3250;2;ALQUILER;39000;PAGO_DEUDAS;8.94;1;N
hasta_20;menor_25;P;menor_5;3000;3;PROPIA;35004;EDUCACIÓN;15.58;0;N
20_a_40;menor_25;C;menor_5;7400;3;HIPOTECA;29004;EDUCACIÓN;17.56;1;N
20_a_40;menor_25;P;menor_5;9600;3;HIPOTECA;35004;PERSONAL;7.88;0;N
20_a_40;menor_25;P;5_a_10;8000;4;PROPIA;35004;PAGO_DEUDAS;14.96;0;N
hasta_20;menor_25;P;menor_5;3300;3;ALQUILER;28956;INVERSIONES;8.49;0;N
20_a_40;menor_25;P;menor_5;10000;4;PROPIA;35004;SALUD;7.51;0;N
hasta_20;menor_25;P;menor_5;3300;4;ALQUILER;33000;INVERSIONES;12.99;0;N
hasta_20;25_a_30;P;5_a_10;3300;4;ALQUILER;33600;SALUD;15.65;0;N
hasta_20;menor_25;P;menor_5;3600;2;HIPOTECA;35004;INVERSIONES;8.0;0;N
hasta_20;menor_25;P;menor_5;3300;2;ALQUILER;66000;INVERSIONES;14.65;0;Y
hasta_20;menor_25;P;menor_5;3300;4;ALQUILER;70000;PERSONAL;;0;N
hasta_20;menor_25;P;menor_5;3300;4;ALQUILER;90000;INVERSIONES;11.71;0;N
40_a_60;menor_25;C;5_a_10;18225;3;OTROS;35004;SALUD;9.63;1;N
hasta_20;25_a_30;P;menor_5;3325;3;ALQUILER;37000;INVERSIONES;11.49;0;N
20_a_40;menor_25;P;menor_5;8400;2;HIPOTECA;35004;INVERSIONES;10.39;0;N
hasta_20;menor_25;P;menor_5;3350;2;ALQUILER;30000;PAGO_DEUDAS;14.72;0;Y
hasta_20;25_a_30;P;5_a_10;3350;4;ALQUILER;36000;PERSONAL;7.9;0;N
hasta_20;menor_25;P;5_a_10;3350;3;ALQUILER;77300;PERSONAL;;0;N
hasta_20;menor_25;P;5_a_10;3375;3;ALQUILER;33000;INVERSIONES;13.49;0;Y
20_a_40;25_a_30;C;menor_5;3400;2;ALQUILER;11000;SALUD;;1;N
hasta_20;menor_25;P;menor_5;3400;4;ALQUILER;24290;SALUD;7.51;0;N
hasta_20;menor_25;P;5_a_10;3400;3;ALQUILER;28404;EDUCACIÓN;8.94;0;N
hasta_20;25_a_30;P;menor_5;1000;3;HIPOTECA;35138;PAGO_DEUDAS;;0;N
hasta_20;25_a_30;C;menor_5;3400;4;ALQUILER;29000;MEJORAS_HOGAR;15.62;1;Y
hasta_20;menor_25;P;menor_5;3400;3;ALQUILER;40000;INVERSIONES;6.92;0;N
hasta_20;menor_25;C;menor_5;3400;4;ALQUILER;51996;MEJORAS_HOGAR;17.58;1;N
40_a_60;menor_25;C;menor_5;12000;3;HIPOTECA;29280;EDUCACIÓN;11.66;1;Y
hasta_20;menor_25;P;5_a_10;2100;2;HIPOTECA;35292;EDUCACIÓN;7.51;0;N
hasta_20;menor_25;P;5_a_10;3400;2;ALQUILER;60000;MEJORAS_HOGAR;;0;N
hasta_20;menor_25;P;menor_5;3400;3;ALQUILER;80004;PAGO_DEUDAS;8.49;0;N
hasta_20;menor_25;P;NA;6500;2;HIPOTECA;35352;EDUCACIÓN;5.42;0;N
20_a_40;25_a_30;C;5_a_10;8875;3;HIPOTECA;29360;PERSONAL;12.69;1;N
20_a_40;menor_25;P;5_a_10;9600;4;HIPOTECA;35360;EDUCACIÓN;5.99;0;N
hasta_20;menor_25;C;menor_5;3400;4;ALQUILER;114750;SALUD;12.21;1;N
20_a_40;menor_25;P;menor_5;12250;4;HIPOTECA;35360;EDUCACIÓN;15.31;0;N
20_a_40;25_a_30;P;5_a_10;10000;2;HIPOTECA;35360;SALUD;8.94;0;N
20_a_40;25_a_30;C;5_a_10;3450;3;ALQUILER;14000;MEJORAS_HOGAR;12.69;1;N
hasta_20;25_a_30;C;5_a_10;3450;4;ALQUILER;25000;MEJORAS_HOGAR;11.99;1;N
20_a_40;menor_25;C;menor_5;3500;2;ALQUILER;12000;EDUCACIÓN;15.65;1;Y
hasta_20;menor_25;P;5_a_10;5600;3;HIPOTECA;35375;PAGO_DEUDAS;6.76;0;N
20_a_40;menor_25;C;menor_5;3500;4;ALQUILER;12996;SALUD;8.59;1;N
20_a_40;menor_25;C;menor_5;3500;2;ALQUILER;13500;INVERSIONES;9.96;1;N
20_a_40;menor_25;C;menor_5;3500;3;ALQUILER;15600;PERSONAL;16.07;1;N
40_a_60;menor_25;C;menor_5;12000;4;HIPOTECA;29400;SALUD;11.83;1;N
20_a_40;menor_25;C;menor_5;3500;4;ALQUILER;17280;EDUCACIÓN;;1;Y
40_a_60;25_a_30;C;5_a_10;12000;4;HIPOTECA;29400;SALUD;9.32;1;N
hasta_20;menor_25;C;menor_5;3500;2;ALQUILER;18000;INVERSIONES;13.48;1;Y
hasta_20;menor_25;C;menor_5;3500;2;ALQUILER;18456;SALUD;13.35;1;Y
hasta_20;menor_25;C;5_a_10;3500;2;ALQUILER;19000;SALUD;7.88;1;N
hasta_20;menor_25;P;5_a_10;3500;3;ALQUILER;20000;EDUCACIÓN;13.11;0;N
hasta_20;25_a_30;P;menor_5;3500;2;ALQUILER;20000;INVERSIONES;10.28;0;Y
20_a_40;menor_25;P;5_a_10;9000;3;HIPOTECA;35500;EDUCACIÓN;7.49;0;N
40_a_60;menor_25;P;NA;14500;3;HIPOTECA;35500;PAGO_DEUDAS;;0;N
hasta_20;menor_25;P;menor_5;3500;2;ALQUILER;20400;INVERSIONES;6.99;0;N
hasta_20;menor_25;P;menor_5;4000;2;HIPOTECA;35500;EDUCACIÓN;12.53;0;N
hasta_20;menor_25;P;menor_5;3000;3;HIPOTECA;35500;SALUD;11.28;0;Y
hasta_20;menor_25;C;menor_5;3500;2;ALQUILER;21600;SALUD;;1;N
hasta_20;menor_25;P;menor_5;3500;2;ALQUILER;21600;PAGO_DEUDAS;7.51;0;N
hasta_20;menor_25;C;5_a_10;3500;3;ALQUILER;22292;PAGO_DEUDAS;16.49;1;N
20_a_40;menor_25;C;NA;5775;3;HIPOTECA;29554;PAGO_DEUDAS;5.42;1;N
hasta_20;menor_25;P;menor_5;3500;4;ALQUILER;23000;PAGO_DEUDAS;10.37;0;N
20_a_40;menor_25;P;menor_5;10000;3;HIPOTECA;35640;PAGO_DEUDAS;13.49;0;Y
hasta_20;menor_25;C;menor_5;3500;3;ALQUILER;24000;MEJORAS_HOGAR;15.65;1;Y
20_a_40;menor_25;P;menor_5;8700;2;HIPOTECA;35808;EDUCACIÓN;7.51;0;N
hasta_20;25_a_30;P;menor_5;3500;4;ALQUILER;24000;INVERSIONES;10.71;0;N
hasta_20;menor_25;P;menor_5;3500;3;ALQUILER;24240;INVERSIONES;9.99;0;N
hasta_20;menor_25;P;5_a_10;6000;3;HIPOTECA;35900;PERSONAL;15.27;0;N
hasta_20;menor_25;P;menor_5;3500;3;ALQUILER;26000;PAGO_DEUDAS;6.91;0;N
hasta_20;menor_25;P;menor_5;3500;3;ALQUILER;26400;EDUCACIÓN;15.27;0;N
hasta_20;menor_25;C;5_a_10;3500;3;ALQUILER;26400;PAGO_DEUDAS;8.49;1;N
20_a_40;menor_25;P;menor_5;11625;2;HIPOTECA;36000;EDUCACIÓN;13.49;0;N
hasta_20;25_a_30;P;NA;3500;4;ALQUILER;27600;INVERSIONES;10.99;0;N
hasta_20;menor_25;P;menor_5;3500;2;ALQUILER;28800;INVERSIONES;;0;N
20_a_40;menor_25;P;5_a_10;11300;2;HIPOTECA;36000;EDUCACIÓN;12.69;0;N
hasta_20;menor_25;P;5_a_10;3500;2;ALQUILER;30000;PERSONAL;7.9;0;N
hasta_20;menor_25;P;menor_5;3500;2;ALQUILER;30000;SALUD;5.99;0;N
hasta_20;menor_25;C;menor_5;3500;4;ALQUILER;30000;INVERSIONES;14.22;1;N
hasta_20;menor_25;P;menor_5;3500;4;ALQUILER;30000;SALUD;13.92;0;N
40_a_60;menor_25;P;5_a_10;18500;4;HIPOTECA;36000;PERSONAL;7.9;0;N
hasta_20;25_a_30;P;menor_5;3500;2;ALQUILER;30000;INVERSIONES;;0;N
hasta_20;menor_25;P;menor_5;3500;4;ALQUILER;30000;INVERSIONES;;0;N
hasta_20;25_a_30;P;5_a_10;3500;3;ALQUILER;31200;SALUD;6.92;0;N
hasta_20;menor_25;P;menor_5;5200;3;HIPOTECA;36000;INVERSIONES;9.91;0;N
hasta_20;menor_25;P;menor_5;3500;4;ALQUILER;33000;SALUD;11.71;0;N
hasta_20;25_a_30;P;menor_5;3500;2;ALQUILER;33000;INVERSIONES;10.25;0;N
hasta_20;menor_25;P;menor_5;3500;3;ALQUILER;34000;PAGO_DEUDAS;14.27;0;Y
20_a_40;menor_25;P;5_a_10;12000;2;HIPOTECA;36000;SALUD;11.71;0;N
hasta_20;25_a_30;P;menor_5;5100;4;HIPOTECA;36000;SALUD;8.9;0;N
hasta_20;25_a_30;P;menor_5;3500;4;ALQUILER;34200;SALUD;12.84;0;N
hasta_20;menor_25;P;5_a_10;3500;2;ALQUILER;35000;EDUCACIÓN;6.99;0;N
hasta_20;menor_25;P;menor_5;3500;2;ALQUILER;35000;SALUD;9.62;0;N
hasta_20;menor_25;P;5_a_10;5600;2;HIPOTECA;36000;INVERSIONES;7.9;0;N
hasta_20;25_a_30;P;5_a_10;3500;3;ALQUILER;35000;PERSONAL;11.58;0;N
hasta_20;menor_25;P;menor_5;3500;4;ALQUILER;35000;PAGO_DEUDAS;12.53;0;Y
hasta_20;menor_25;P;menor_5;3500;2;ALQUILER;35100;EDUCACIÓN;5.79;0;N
hasta_20;menor_25;P;5_a_10;3500;3;ALQUILER;35500;EDUCACIÓN;10.99;0;N
hasta_20;25_a_30;P;menor_5;3500;3;ALQUILER;36000;INVERSIONES;6.62;0;N
hasta_20;menor_25;P;5_a_10;1000;2;HIPOTECA;36000;SALUD;12.42;0;N
hasta_20;menor_25;P;menor_5;5250;4;HIPOTECA;36000;EDUCACIÓN;;0;N
hasta_20;menor_25;C;NA;3500;2;ALQUILER;30000;SALUD;11.49;1;N
hasta_20;menor_25;P;5_a_10;3500;3;ALQUILER;38000;INVERSIONES;10.59;0;N
hasta_20;25_a_30;P;5_a_10;5175;4;HIPOTECA;36000;PERSONAL;6.03;0;N
hasta_20;menor_25;P;5_a_10;3500;3;ALQUILER;38400;EDUCACIÓN;13.99;0;N
hasta_20;menor_25;P;5_a_10;3500;4;ALQUILER;39000;SALUD;9.91;0;N
hasta_20;menor_25;P;5_a_10;3500;2;ALQUILER;39336;INVERSIONES;5.42;0;N
hasta_20;menor_25;P;menor_5;3500;4;ALQUILER;40000;EDUCACIÓN;7.9;0;N
hasta_20;menor_25;P;menor_5;3500;4;ALQUILER;40000;INVERSIONES;11.99;0;N
hasta_20;menor_25;P;5_a_10;3500;2;ALQUILER;40000;PERSONAL;13.23;0;Y
hasta_20;menor_25;P;menor_5;3500;2;ALQUILER;40000;INVERSIONES;;0;N
hasta_20;menor_25;P;5_a_10;3600;2;HIPOTECA;36000;PERSONAL;16.77;0;Y
20_a_40;25_a_30;C;NA;8000;4;HIPOTECA;30000;PAGO_DEUDAS;6.62;1;N
hasta_20;menor_25;P;5_a_10;3500;3;ALQUILER;41000;EDUCACIÓN;10.75;0;N
20_a_40;menor_25;P;5_a_10;8000;2;PROPIA;36000;PERSONAL;10.65;0;N
hasta_20;25_a_30;P;menor_5;3500;4;ALQUILER;42000;INVERSIONES;5.42;0;N
hasta_20;menor_25;C;5_a_10;4800;3;HIPOTECA;30000;PAGO_DEUDAS;10.65;1;N
hasta_20;25_a_30;P;menor_5;3500;4;ALQUILER;42000;PERSONAL;10.74;0;N
hasta_20;menor_25;P;5_a_10;3500;4;ALQUILER;42000;PAGO_DEUDAS;10.37;0;N
20_a_40;menor_25;P;NA;7275;3;HIPOTECA;36000;SALUD;6.03;0;N
40_a_60;menor_25;P;NA;14775;4;HIPOTECA;36000;MEJORAS_HOGAR;6.62;0;N
hasta_20;menor_25;P;menor_5;3500;3;ALQUILER;42000;PERSONAL;;0;N
hasta_20;25_a_30;P;5_a_10;4000;3;HIPOTECA;36000;PERSONAL;;0;N
hasta_20;25_a_30;P;menor_5;3500;4;ALQUILER;42500;EDUCACIÓN;12.61;0;Y
hasta_20;menor_25;P;menor_5;3500;4;ALQUILER;42500;EDUCACIÓN;11.86;0;N
hasta_20;menor_25;P;5_a_10;1000;3;HIPOTECA;36000;SALUD;9.99;0;N
hasta_20;menor_25;P;menor_5;3500;2;ALQUILER;44000;EDUCACIÓN;12.69;0;N
hasta_20;menor_25;P;menor_5;3500;4;ALQUILER;45000;EDUCACIÓN;10.59;0;N
hasta_20;menor_25;C;menor_5;3500;4;ALQUILER;39000;EDUCACIÓN;11.86;1;N
hasta_20;menor_25;P;menor_5;3500;3;ALQUILER;45000;SALUD;12.53;0;N
40_a_60;25_a_30;C;menor_5;12000;4;HIPOTECA;30000;MEJORAS_HOGAR;5.99;1;N
hasta_20;25_a_30;P;5_a_10;3500;3;ALQUILER;47000;SALUD;9.99;0;N
20_a_40;25_a_30;P;menor_5;8400;3;PROPIA;36000;SALUD;5.99;0;N
20_a_40;menor_25;C;5_a_10;10000;2;HIPOTECA;30000;SALUD;15.99;1;Y
hasta_20;25_a_30;P;menor_5;5600;4;HIPOTECA;36000;SALUD;7.49;0;N
hasta_20;25_a_30;P;menor_5;7000;2;HIPOTECA;36000;PERSONAL;7.49;0;N
hasta_20;menor_25;P;5_a_10;3500;3;ALQUILER;47496;PAGO_DEUDAS;12.69;0;N
hasta_20;menor_25;P;5_a_10;3500;4;ALQUILER;48000;PAGO_DEUDAS;13.98;0;N
hasta_20;25_a_30;P;5_a_10;3500;3;ALQUILER;48000;PAGO_DEUDAS;13.16;0;N
hasta_20;menor_25;P;5_a_10;2000;2;HIPOTECA;36000;EDUCACIÓN;11.49;0;N
hasta_20;menor_25;P;5_a_10;3500;2;ALQUILER;48562;INVERSIONES;8.0;0;N
hasta_20;menor_25;P;menor_5;3500;3;ALQUILER;50000;INVERSIONES;;0;N
20_a_40;menor_25;P;menor_5;12375;3;HIPOTECA;36000;EDUCACIÓN;;0;N
hasta_20;menor_25;P;5_a_10;3500;4;ALQUILER;50250;INVERSIONES;7.14;0;N
hasta_20;menor_25;P;5_a_10;3500;2;ALQUILER;51996;PERSONAL;9.62;0;N
20_a_40;menor_25;P;5_a_10;11000;3;HIPOTECA;36000;EDUCACIÓN;;0;N
hasta_20;menor_25;C;5_a_10;3500;2;ALQUILER;45996;PERSONAL;12.21;1;N
hasta_20;menor_25;P;5_a_10;3500;2;ALQUILER;52000;PAGO_DEUDAS;7.68;0;N
hasta_20;menor_25;P;5_a_10;3500;4;ALQUILER;52692;EDUCACIÓN;12.23;0;Y
20_a_40;menor_25;P;5_a_10;14000;3;HIPOTECA;36000;PERSONAL;12.99;0;Y
hasta_20;25_a_30;P;5_a_10;3500;2;ALQUILER;54084;MEJORAS_HOGAR;9.25;0;N
hasta_20;menor_25;P;5_a_10;2800;2;HIPOTECA;36000;PERSONAL;6.99;0;N
40_a_60;menor_25;C;5_a_10;13250;3;HIPOTECA;30000;MEJORAS_HOGAR;13.99;1;N
hasta_20;menor_25;P;menor_5;3500;4;ALQUILER;55000;PAGO_DEUDAS;8.88;0;N
hasta_20;menor_25;P;5_a_10;3500;3;ALQUILER;55000;SALUD;9.99;0;N
hasta_20;menor_25;P;5_a_10;3500;3;ALQUILER;56000;PAGO_DEUDAS;;0;Y
hasta_20;menor_25;P;menor_5;3500;2;ALQUILER;57000;EDUCACIÓN;12.61;0;Y
hasta_20;25_a_30;C;menor_5;3500;4;ALQUILER;51000;PAGO_DEUDAS;13.24;1;Y
hasta_20;25_a_30;P;menor_5;3500;2;ALQUILER;58000;MEJORAS_HOGAR;8.59;0;N
hasta_20;menor_25;P;5_a_10;3500;3;ALQUILER;59000;SALUD;8.9;0;N
hasta_20;menor_25;P;5_a_10;3500;2;ALQUILER;60000;INVERSIONES;5.42;0;N
hasta_20;menor_25;P;5_a_10;5975;4;HIPOTECA;36000;PAGO_DEUDAS;7.42;0;N
hasta_20;menor_25;P;5_a_10;3500;4;ALQUILER;60000;EDUCACIÓN;11.86;0;N
hasta_20;menor_25;P;NA;6500;2;PROPIA;36000;EDUCACIÓN;5.42;0;N
20_a_40;menor_25;P;5_a_10;7200;2;HIPOTECA;36000;PERSONAL;5.42;0;N
hasta_20;menor_25;P;menor_5;4000;4;HIPOTECA;36000;PAGO_DEUDAS;5.99;0;N
hasta_20;25_a_30;P;menor_5;5300;3;HIPOTECA;36000;SALUD;7.49;0;N
hasta_20;25_a_30;C;menor_5;3500;4;ALQUILER;56400;PAGO_DEUDAS;15.62;1;N
hasta_20;menor_25;P;menor_5;3500;2;HIPOTECA;36000;SALUD;;0;N
hasta_20;menor_25;P;5_a_10;3500;3;ALQUILER;63816;EDUCACIÓN;9.63;0;N
hasta_20;menor_25;P;menor_5;3500;3;ALQUILER;65000;EDUCACIÓN;7.74;0;N
hasta_20;25_a_30;C;menor_5;3500;2;ALQUILER;59000;SALUD;15.65;1;N
hasta_20;menor_25;P;5_a_10;6400;3;HIPOTECA;36000;PAGO_DEUDAS;11.49;0;N
20_a_40;menor_25;C;5_a_10;6725;3;HIPOTECA;30000;MEJORAS_HOGAR;6.99;1;N
hasta_20;25_a_30;P;menor_5;3500;3;ALQUILER;66660;EDUCACIÓN;;0;N
hasta_20;menor_25;P;5_a_10;5000;2;HIPOTECA;36000;PERSONAL;14.79;0;N
hasta_20;menor_25;P;5_a_10;3500;3;HIPOTECA;36000;PERSONAL;13.06;0;Y
hasta_20;menor_25;P;menor_5;3500;3;ALQUILER;70000;EDUCACIÓN;5.42;0;N
hasta_20;menor_25;C;5_a_10;3500;2;ALQUILER;64000;PAGO_DEUDAS;14.72;1;Y
hasta_20;menor_25;P;menor_5;3500;3;ALQUILER;74000;EDUCACIÓN;12.87;0;Y
hasta_20;25_a_30;C;mayor_10;3500;3;ALQUILER;68004;PAGO_DEUDAS;15.28;1;Y
hasta_20;menor_25;P;menor_5;3500;4;ALQUILER;74400;EDUCACIÓN;7.29;0;N
hasta_20;menor_25;P;menor_5;3500;4;ALQUILER;74880;EDUCACIÓN;11.11;0;N
hasta_20;menor_25;P;menor_5;3500;2;ALQUILER;75000;EDUCACIÓN;7.29;0;N
hasta_20;25_a_30;P;menor_5;3500;4;ALQUILER;77000;PAGO_DEUDAS;7.9;0;N
